from	to	Type	Coverage	OdName	AREA	AreaName	REG	RegName	DEV	DevName	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013
Portugal	Poland	Immigrants	Foreigners	Portugal	908	Europe	925	Southern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2	66	..	..	..	..	..
Republic of Korea	Poland	Immigrants	Foreigners	Republic of Korea	935	Asia	906	Eastern Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2	2	230	..	..	..	..	..
Republic of Moldova	Poland	Immigrants	Foreigners	Republic of Moldova	908	Europe	923	Eastern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18	10	107	..	..	..	..	..
Romania	Poland	Immigrants	Foreigners	Romania	908	Europe	923	Eastern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	10	5	103	..	..	..	..	..
Russian Federation	Poland	Immigrants	Foreigners	Russian Federation	908	Europe	923	Eastern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	138	134	637	..	..	..	..	..
Senegal	Poland	Immigrants	Foreigners	Senegal	903	Africa	914	Western Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	3	..	..	..	..	..
Serbia	Poland	Immigrants	Foreigners	Serbia	908	Europe	925	Southern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8	5	30	..	..	..	..	..
Seychelles	Poland	Immigrants	Foreigners	Seychelles	903	Africa	910	Eastern Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0	1	..	..	..	..	..
Sierra Leone	Poland	Immigrants	Foreigners	Sierra Leone	903	Africa	914	Western Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0	3	..	..	..	..	..
Singapore	Poland	Immigrants	Foreigners	Singapore	935	Asia	920	South-Eastern Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	0	..	..	..	..	..
Slovakia	Poland	Immigrants	Foreigners	Slovakia	908	Europe	923	Eastern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7	2	86	..	..	..	..	..
Slovenia	Poland	Immigrants	Foreigners	Slovenia	908	Europe	925	Southern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0	8	..	..	..	..	..
Somalia	Poland	Immigrants	Foreigners	Somalia	903	Africa	910	Eastern Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0	4	..	..	..	..	..
South Africa	Poland	Immigrants	Foreigners	South Africa	903	Africa	913	Southern Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	0	33	..	..	..	..	..
Spain	Poland	Immigrants	Foreigners	Spain	908	Europe	925	Southern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8	0	94	..	..	..	..	..
Sri Lanka	Poland	Immigrants	Foreigners	Sri Lanka	935	Asia	5501	Southern Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	7	..	..	..	..	..
Sudan	Poland	Immigrants	Foreigners	Sudan	903	Africa	912	Northern Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0	2	..	..	..	..	..
Sweden	Poland	Immigrants	Foreigners	Sweden	908	Europe	924	Northern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	30	7	108	..	..	..	..	..
Switzerland	Poland	Immigrants	Foreigners	Switzerland	908	Europe	926	Western Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3	0	23	..	..	..	..	..
Syrian Arab Republic	Poland	Immigrants	Foreigners	Syrian Arab Republic	935	Asia	922	Western Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4	6	43	..	..	..	..	..
Tajikistan	Poland	Immigrants	Foreigners	Tajikistan	935	Asia	5500	Central Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0	4	..	..	..	..	..
Thailand	Poland	Immigrants	Foreigners	Thailand	935	Asia	920	South-Eastern Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2	26	..	..	..	..	..
The former Yugoslav Republic of Macedonia	Poland	Immigrants	Foreigners	The former Yugoslav Republic of Macedonia	908	Europe	925	Southern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4	1	13	..	..	..	..	..
Togo	Poland	Immigrants	Foreigners	Togo	903	Africa	914	Western Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0	2	..	..	..	..	..
Tunisia	Poland	Immigrants	Foreigners	Tunisia	903	Africa	912	Northern Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5	5	81	..	..	..	..	..
Turkey	Poland	Immigrants	Foreigners	Turkey	935	Asia	922	Western Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	31	23	259	..	..	..	..	..
Turkmenistan	Poland	Immigrants	Foreigners	Turkmenistan	935	Asia	5500	Central Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	6	..	..	..	..	..
Uganda	Poland	Immigrants	Foreigners	Uganda	903	Africa	910	Eastern Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0	2	..	..	..	..	..
Ukraine	Poland	Immigrants	Foreigners	Ukraine	908	Europe	923	Eastern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	609	678	3422	..	..	..	..	..
United Kingdom of Great Britain and Northern Ireland	Poland	Immigrants	Foreigners	United Kingdom of Great Britain and Northern Ireland	908	Europe	924	Northern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	50	13	292	..	..	..	..	..
United Republic of Tanzania	Poland	Immigrants	Foreigners	United Republic of Tanzania	903	Africa	910	Eastern Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	4	..	..	..	..	..
United States of America	Poland	Immigrants	Foreigners	United States of America	905	Northern America	905	Northern America	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	28	34	391	..	..	..	..	..
Uruguay	Poland	Immigrants	Foreigners	Uruguay	904	Latin America and the Caribbean	931	South America	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	0	1	..	..	..	..	..
Uzbekistan	Poland	Immigrants	Foreigners	Uzbekistan	935	Asia	5500	Central Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7	5	26	..	..	..	..	..
Venezuela (Bolivarian Republic of)	Poland	Immigrants	Foreigners	Venezuela (Bolivarian Republic of)	904	Latin America and the Caribbean	931	South America	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2	0	10	..	..	..	..	..
Viet Nam	Poland	Immigrants	Foreigners	Viet Nam	935	Asia	920	South-Eastern Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	42	63	458	..	..	..	..	..
Yemen	Poland	Immigrants	Foreigners	Yemen	935	Asia	922	Western Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	8	..	..	..	..	..
Zambia	Poland	Immigrants	Foreigners	Zambia	903	Africa	910	Eastern Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0	3	..	..	..	..	..
Zimbabwe	Poland	Immigrants	Foreigners	Zimbabwe	903	Africa	910	Eastern Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1	0	2	..	..	..	..	..
Unknown	Poland	Immigrants	Foreigners	Unknown	999	World	999	World	999	World	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1612	473	410	355	259	500	1242	1136	28	13	213	46818	47753	55114	81636	88880
Portugal	Portugal	Emigrants	Citizens	Portugal	908	Europe	925	Southern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	18372	14138	21796	41443	49458	50835
Portugal	Unknown	Emigrants	Foreigners	Unknown	999	World	999	World	999	World	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11100	14040	10660	9800	9300	8900	10680	10800	12700	26800	1985	2761	1964	2555	2500	2951
Brazil	Portugal	Immigrants	Foreigners	Brazil	904	Latin America and the Caribbean	931	South America	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	2873	1824	833	728	327	460	670	1412	1834	1717	1942	2202	2677	3212	11389	11564	..	..	..	..	..	..
Bulgaria	Portugal	Immigrants	Foreigners	Bulgaria	908	Europe	923	Eastern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	131	144	72	77	834	2959	..	..	..	..	..	..
Cabo Verde	Portugal	Immigrants	Foreigners	Cabo Verde	903	Africa	914	Western Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	1014	1057	404	294	274	232	765	3893	3476	3556	3318	2053	2388	1902	3156	3028	..	..	..	..	..	..
China	Portugal	Immigrants	Foreigners	China	935	Asia	906	Eastern Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	289	2549	1037	..	..	..	..	..	..
France	Portugal	Immigrants	Foreigners	France	908	Europe	926	Western Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	243	262	280	271	251	46	453	715	726	649	585	492	429	363	164	840	..	..	..	..	..	..
Germany	Portugal	Immigrants	Foreigners	Germany	908	Europe	926	Western Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	332	404	550	603	482	71	635	859	842	799	762	703	599	570	292	1640	..	..	..	..	..	..
Guinea-Bissau	Portugal	Immigrants	Foreigners	Guinea-Bissau	903	Africa	914	Western Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	1732	922	190	132	92	40	233	1330	1874	2043	1686	1051	835	776	1442	846	657	..	..	..	..	..
Portugal	Portugal	Immigrants	Citizens	Portugal	908	Europe	925	Southern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9586	17883	19222	11872	9334	12156
Republic of Moldova	Portugal	Immigrants	Foreigners	Republic of Moldova	908	Europe	923	Eastern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	52	176	781	347	6078	3060	656	..	..	..	..	..
Romania	Portugal	Immigrants	Foreigners	Romania	908	Europe	923	Eastern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	115	154	463	361	3909	10976	..	..	..	..	..	..
Sao Tome and Principe	Portugal	Immigrants	Foreigners	Sao Tome and Principe	903	Africa	911	Middle Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	420	378	79	52	31	25	125	444	705	969	788	426	666	467	857	520	289	..	..	..	..	..
Spain	Portugal	Immigrants	Foreigners	Spain	908	Europe	925	Southern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	235	207	326	320	270	80	540	1045	1172	1491	1023	754	616	600	255	1442	..	..	..	..	..	..
Ukraine	Portugal	Immigrants	Foreigners	Ukraine	908	Europe	923	Eastern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	103	234	1029	574	744	957	947	..	..	..	..	..
United Kingdom of Great Britain and Northern Ireland	Portugal	Immigrants	Foreigners	United Kingdom of Great Britain and Northern Ireland	908	Europe	924	Northern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	424	496	614	678	500	79	539	761	855	900	1035	1046	1210	1066	837	3856	..	..	..	..	..	..
United States of America	Portugal	Immigrants	Foreigners	United States of America	905	Northern America	905	Northern America	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	479	428	435	323	225	490	331	203	218	145	124	105	79	75	150	150	83	..	..	..	..	..
Unknown	Portugal	Immigrants	Foreigners	Unknown	999	World	999	World	999	World	..	..	..	..	..	..	..	..	..	..	..	..	5983	3874	1942	1624	1192	1040	38809	41378	45958	62531	67636	62860	46076	38521	6144	3425	17500	14424	8353	7795	5272	5398
Afghanistan	Republic of Moldova	Immigrants	Foreigners	Afghanistan	935	Asia	5501	Southern Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	15	12	6	6	4	2	4	2	1	1	1	0	3	1	0	0	1	0	..	..	..
Albania	Republic of Moldova	Immigrants	Foreigners	Albania	908	Europe	925	Southern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	1	0	0	0	0	1	1	1	1	2	4	1	3	5	2	1	1	0	..	..	..
Algeria	Republic of Moldova	Immigrants	Foreigners	Algeria	903	Africa	912	Northern Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	1	0	2	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	..	..	..
Angola	Republic of Moldova	Immigrants	Foreigners	Angola	903	Africa	911	Middle Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	15	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	..	..	..
Argentina	Republic of Moldova	Immigrants	Foreigners	Argentina	904	Latin America and the Caribbean	931	South America	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	0	0	1	0	0	0	2	0	2	2	1	0	0	2	1	1	2	..	..	..
Armenia	Republic of Moldova	Immigrants	Foreigners	Armenia	935	Asia	922	Western Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	24	33	19	15	11	5	4	17	16	11	14	24	33	35	27	29	33	35	..	..	..
Australia	Republic of Moldova	Immigrants	Foreigners	Australia	909	Oceania	927	Australia and New Zealand	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	1	0	1	1	2	3	1	1	3	5	3	..	..	..
Austria	Republic of Moldova	Immigrants	Foreigners	Austria	908	Europe	926	Western Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	0	0	1	0	0	0	2	0	0	0	1	3	2	6	11	11	15	..	..	..
Azerbaijan	Republic of Moldova	Immigrants	Foreigners	Azerbaijan	935	Asia	922	Western Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	21	14	21	12	8	9	11	6	13	12	35	27	42	65	93	72	41	33	..	..	..
Bahrain	Republic of Moldova	Immigrants	Foreigners	Bahrain	935	Asia	922	Western Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..
Bangladesh	Republic of Moldova	Immigrants	Foreigners	Bangladesh	935	Asia	5501	Southern Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	5	1	2	3	1	2	1	2	0	11	3	0	1	1	0	0	1	0	..	..	..
Belarus	Republic of Moldova	Immigrants	Foreigners	Belarus	908	Europe	923	Eastern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	24	23	22	10	6	5	8	4	10	7	5	13	16	31	27	36	16	24	..	..	..
Belgium	Republic of Moldova	Immigrants	Foreigners	Belgium	908	Europe	926	Western Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	0	1	1	1	1	3	2	3	2	7	5	5	4	1	5	9	3	..	..	..
Belize	Republic of Moldova	Immigrants	Foreigners	Belize	904	Latin America and the Caribbean	916	Central America	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..
Benin	Republic of Moldova	Immigrants	Foreigners	Benin	903	Africa	914	Western Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	..	..	..
Bolivia (Plurinational State of)	Republic of Moldova	Immigrants	Foreigners	Bolivia (Plurinational State of)	904	Latin America and the Caribbean	931	South America	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	..	..	..
Bosnia and Herzegovina	Republic of Moldova	Immigrants	Foreigners	Bosnia and Herzegovina	908	Europe	925	Southern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	1	1	0	1	0	0	1	1	2	1	12	3	..	..	..
Brazil	Republic of Moldova	Immigrants	Foreigners	Brazil	904	Latin America and the Caribbean	931	South America	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	1	2	3	1	8	0	3	2	7	..	..	..
Bulgaria	Republic of Moldova	Immigrants	Foreigners	Bulgaria	908	Europe	923	Eastern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	10	12	10	12	31	11	69	65	48	46	100	70	86	75	48	45	28	43	..	..	..
Burkina Faso	Republic of Moldova	Immigrants	Foreigners	Burkina Faso	903	Africa	914	Western Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	2	5	0	1	0	0	1	1	0	0	0	0	4	2	0	0	0	0	..	..	..
Burundi	Republic of Moldova	Immigrants	Foreigners	Burundi	903	Africa	910	Eastern Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..
Cabo Verde	Republic of Moldova	Immigrants	Foreigners	Cabo Verde	903	Africa	914	Western Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..
Cambodia	Republic of Moldova	Immigrants	Foreigners	Cambodia	935	Asia	920	South-Eastern Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	29	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..
Cameroon	Republic of Moldova	Immigrants	Foreigners	Cameroon	903	Africa	911	Middle Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	3	2	0	0	5	0	1	1	0	0	0	0	0	3	0	1	3	8	..	..	..
Canada	Republic of Moldova	Immigrants	Foreigners	Canada	905	Northern America	905	Northern America	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	1	2	2	0	0	1	0	3	2	0	2	3	3	4	4	4	1	..	..	..
Chile	Republic of Moldova	Immigrants	Foreigners	Chile	904	Latin America and the Caribbean	931	South America	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..
China	Republic of Moldova	Immigrants	Foreigners	China	935	Asia	906	Eastern Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	12	4	0	10	13	14	17	17	23	23	8	13	13	23	13	16	8	23	..	..	..
Colombia	Republic of Moldova	Immigrants	Foreigners	Colombia	904	Latin America and the Caribbean	931	South America	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	2	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	..	..	..
Congo	Republic of Moldova	Immigrants	Foreigners	Congo	903	Africa	911	Middle Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	4	2	1	0	0	0	0	0	1	2	1	15	9	1	0	0	0	1	..	..	..
Côte d'Ivoire	Republic of Moldova	Immigrants	Foreigners	Côte d'Ivoire	903	Africa	914	Western Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	..	..	..
Croatia	Republic of Moldova	Immigrants	Foreigners	Croatia	908	Europe	925	Southern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	1	0	0	0	0	0	0	1	1	0	2	2	2	0	1	2	0	..	..	..
Cuba	Republic of Moldova	Immigrants	Foreigners	Cuba	904	Latin America and the Caribbean	915	Caribbean	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	1	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	..	..	..
Cyprus	Republic of Moldova	Immigrants	Foreigners	Cyprus	935	Asia	922	Western Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	0	0	1	28	1	1	1	0	2	6	5	5	0	4	4	6	4	..	..	..
Czech Republic	Republic of Moldova	Immigrants	Foreigners	Czech Republic	908	Europe	923	Eastern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	0	4	0	0	0	0	0	1	0	10	7	3	3	0	2	1	6	..	..	..
Democratic People's Republic of Korea	Republic of Moldova	Immigrants	Foreigners	Democratic People's Republic of Korea	935	Asia	906	Eastern Asia	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	..	..	..
Democratic Republic of the Congo	Republic of Moldova	Immigrants	Foreigners	Democratic Republic of the Congo	903	Africa	911	Middle Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..
Denmark	Republic of Moldova	Immigrants	Foreigners	Denmark	908	Europe	924	Northern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	0	1	0	0	1	0	1	2	0	2	2	4	1	1	0	4	8	..	..	..
Ecuador	Republic of Moldova	Immigrants	Foreigners	Ecuador	904	Latin America and the Caribbean	931	South America	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	..	..	..
Egypt	Republic of Moldova	Immigrants	Foreigners	Egypt	903	Africa	912	Northern Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	18	14	6	16	4	3	6	10	5	5	5	3	5	5	4	6	0	3	..	..	..
Estonia	Republic of Moldova	Immigrants	Foreigners	Estonia	908	Europe	924	Northern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	2	1	1	0	0	0	0	1	0	0	2	4	3	1	1	2	9	6	..	..	..
Ethiopia	Republic of Moldova	Immigrants	Foreigners	Ethiopia	903	Africa	910	Eastern Africa	902	Developing regions	..	..	..	..	..	..	..	..	..	..	..	..	..	4	7	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	..	..	..
Finland	Republic of Moldova	Immigrants	Foreigners	Finland	908	Europe	924	Northern Europe	901	Developed regions	..	..	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	9	4	..	..	..
